customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUS-00802,Male,1,No,Yes,22,No,Yes,Fiber optic,Yes,No internet service,One year,No,Mailed check,93.33,1701.28,No
CUS-00803,Male,0,Yes,No,26,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card,19.52,8515.47,Yes
CUS-00804,Female,0,Yes,No,16,No,Yes,DSL,Yes,No,Two year,Yes,Bank transfer,82.39,2574.74,No
CUS-00805,Female,0,No,Yes,47,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,61.32,5531.28,No
CUS-00806,Female,0,Yes,No,20,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,82.08,4324.91,No
CUS-00807,Male,1,No,No,49,Yes,No,Fiber optic,Yes,No internet service,One year,Yes,Electronic check,94.77,3103.88,No
CUS-00808,Female,0,Yes,No,39,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Electronic check,83.41,1213.55,Yes
CUS-00809,Male,1,Yes,Yes,2,Yes,No,Fiber optic,No internet service,Yes,Two year,Yes,Bank transfer,65.04,1175.15,No
CUS-00810,Male,0,No,No,16,Yes,Yes,DSL,No,No internet service,Month-to-month,Yes,Credit card,109.66,6124.14,Yes
CUS-00811,Male,0,No,No,60,Yes,Yes,No,No internet service,No internet service,Two year,No,Bank transfer,18.36,3258.92,Yes
CUS-00812,Male,1,No,Yes,49,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,22.82,8267.86,No
CUS-00813,Female,0,Yes,No,5,Yes,No phone service,DSL,Yes,Yes,Two year,No,Electronic check,67.14,2812.72,Yes
CUS-00814,Female,0,No,Yes,27,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Mailed check,42.97,8458.6,No
CUS-00815,Male,1,No,No,71,Yes,Yes,DSL,Yes,No,Month-to-month,Yes,Credit card,61.47,1780.94,No
CUS-00816,Male,0,Yes,No,54,Yes,Yes,Fiber optic,No internet service,No internet service,One year,Yes,Credit card,47.01,,Yes
CUS-00817,Male,0,No,No,57,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Bank transfer,41.36,2700.47,Yes
CUS-00818,Female,0,Yes,No,44,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Credit card,111.23,7618.09,No
CUS-00819,Male,0,Yes,No,71,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,39.88,4496.53,Yes
CUS-00820,Male,0,No,No,18,Yes,Yes,No,Yes,No,One year,No,Credit card,27.24,1182.15,No
CUS-00821,Female,1,No,No,28,Yes,No,DSL,No internet service,No,Two year,Yes,Bank transfer,40.8,1755.85,No
CUS-00822,Female,0,Yes,Yes,22,Yes,Yes,No,No,No,One year,No,Mailed check,61.15,2689.24,No
CUS-00823,Male,0,No,Yes,31,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Mailed check,40.55,5082.81,No
CUS-00824,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No internet service,No internet service,Two year,Yes,Bank transfer,27.87,2870.48,No
CUS-00825,Female,1,No,Yes,48,Yes,No,No,Yes,No,Two year,No,Electronic check,45.14,6429.22,Yes
CUS-00826,Male,0,No,Yes,64,No,No phone service,DSL,Yes,Yes,Month-to-month,No,Mailed check,109.55,5307.03,No
CUS-00827,Female,1,Yes,Yes,28,Yes,No,DSL,No,No internet service,Two year,Yes,Bank transfer,94.02,7517.16,Yes
CUS-00828,Male,1,Yes,No,58,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.56,4317.25,Yes
CUS-00829,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,Two year,No,Credit card,79.32,2860.16,No
CUS-00830,Male,0,Yes,No,66,Yes,No phone service,No,Yes,No,Month-to-month,No,Bank transfer,104.47,8568.0,No
CUS-00831,Male,0,No,No,50,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,116.07,3070.05,Yes
CUS-00832,Male,0,No,No,10,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,25.5,3696.27,Yes
CUS-00833,Female,0,Yes,No,5,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Bank transfer,38.58,6961.93,No
CUS-00834,Male,1,Yes,Yes,66,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Credit card,113.29,778.68,No
CUS-00835,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,107.37,3334.86,No
CUS-00836,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Credit card,48.21,753.56,No
CUS-00837,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Electronic check,37.97,1213.52,No
CUS-00838,Female,0,Yes,Yes,27,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer,100.35,57.83,No
CUS-00839,Male,0,Yes,No,37,Yes,Yes,DSL,Yes,No,Month-to-month,No,Electronic check,28.63,99.91,No
CUS-00840,Male,0,No,Yes,42,Yes,Yes,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,80.6,3281.63,No
CUS-00841,Female,0,No,Yes,20,Yes,Yes,DSL,Yes,Yes,Month-to-month,No,Electronic check,109.67,6962.24,Yes
CUS-00842,Male,1,Yes,No,61,Yes,Yes,Fiber optic,No,No,Two year,Yes,Mailed check,36.19,5055.67,No
CUS-00843,Male,0,Yes,Yes,45,Yes,No,Fiber optic,No,No internet service,Two year,Yes,Mailed check,30.64,5466.83,No
CUS-00844,Male,1,No,No,69,Yes,No phone service,Fiber optic,No,Yes,One year,Yes,Bank transfer,82.97,4474.2,No
CUS-00845,Male,0,No,Yes,37,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,80.03,7053.46,No
CUS-00846,Female,1,Yes,Yes,48,Yes,Yes,No,No internet service,No,Two year,No,Bank transfer,24.79,7573.41,Yes
CUS-00847,Female,1,No,No,38,Yes,Yes,DSL,No,No,One year,Yes,Electronic check,54.49,7310.47,No
CUS-00848,Male,0,No,No,70,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Credit card,111.62,6987.72,Yes
CUS-00849,Female,0,No,Yes,29,No,Yes,DSL,No internet service,No,One year,Yes,Electronic check,41.21,1586.04,No
CUS-00850,Male,0,Yes,No,20,Yes,No,Fiber optic,No internet service,Yes,Two year,No,Mailed check,71.4,5114.65,No
CUS-00851,Female,0,No,No,0,Yes,No,No,Yes,No,One year,Yes,Mailed check,53.6,5014.12,No
CUS-00852,Male,0,Yes,No,31,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,109.35,4548.82,No
CUS-00853,Male,0,No,Yes,7,Yes,No,Fiber optic,No,No,Two year,Yes,Electronic check,70.59,4144.34,No
CUS-00854,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Credit card,63.49,783.26,No
CUS-00855,Male,0,Yes,No,29,Yes,No phone service,Fiber optic,No,No,One year,No,Electronic check,108.05,894.76,No
CUS-00856,Male,0,Yes,Yes,7,No,No,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,83.06,7761.38,No
CUS-00857,Male,0,No,No,18,Yes,Yes,No,No,No,One year,Yes,Mailed check,54.07,5426.26,No
CUS-00858,Female,0,Yes,Yes,58,Yes,No,DSL,No internet service,No internet service,One year,Yes,Credit card,118.31,2269.21,Yes
CUS-00859,Male,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,110.5,2414.96,No
CUS-00860,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,44.72,5254.69,No
CUS-00861,Male,0,No,No,35,Yes,No,No,No,No,One year,Yes,Credit card,21.42,3510.32,No
CUS-00862,Female,0,Yes,No,54,Yes,No phone service,DSL,No internet service,Yes,Two year,Yes,Electronic check,30.2,3805.44,No
CUS-00863,Female,0,No,No,43,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,33.62,538.5,No
CUS-00864,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Month-to-month,No,Bank transfer,92.23,1208.66,No
CUS-00865,Male,1,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,One year,Yes,Credit card,55.98,3393.73,No
CUS-00866,Male,0,No,Yes,47,Yes,Yes,DSL,No,No,Month-to-month,Yes,Electronic check,52.26,6022.71,No
CUS-00867,Female,1,No,No,29,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Electronic check,74.44,430.15,No
CUS-00868,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.69,2889.17,No
CUS-00869,Female,0,No,Yes,12,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Electronic check,45.86,5983.11,No
CUS-00870,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,66.98,6815.38,No
CUS-00871,Female,0,Yes,No,43,Yes,No,No,No,No,Month-to-month,Yes,Credit card,65.32,1650.47,Yes
CUS-00872,Female,0,Yes,No,70,Yes,No,DSL,Yes,No internet service,Month-to-month,No,Mailed check,79.78,6295.62,No
CUS-00873,Male,1,No,Yes,26,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Mailed check,49.3,8217.34,No
CUS-00874,Female,0,Yes,No,44,Yes,No,DSL,No internet service,No internet service,Month-to-month,No,Electronic check,56.61,7800.26,No
CUS-00875,Male,0,No,No,34,Yes,No phone service,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,24.4,6792.43,No
CUS-00876,Female,0,No,Yes,27,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,83.55,6131.19,No
CUS-00877,Female,1,No,Yes,6,Yes,Yes,DSL,No internet service,No internet service,Two year,No,Bank transfer,68.43,2035.96,No
CUS-00878,Male,0,Yes,No,61,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,22.22,5458.16,No
CUS-00879,Male,0,No,No,50,Yes,No,DSL,No internet service,No,Month-to-month,Yes,Electronic check,68.98,5538.58,No
CUS-00880,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,44.38,3509.34,No
CUS-00881,Female,1,No,Yes,19,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,32.82,4249.06,No
CUS-00882,Male,0,No,No,37,No,Yes,DSL,No,Yes,One year,Yes,Mailed check,18.52,5974.15,No
CUS-00883,Female,0,No,Yes,60,Yes,No,No,No,Yes,One year,Yes,Bank transfer,117.13,8188.94,No
CUS-00884,Female,0,Yes,No,31,Yes,No,DSL,No internet service,No internet service,Two year,Yes,Credit card,113.74,2552.32,No
CUS-00885,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No,One year,No,Electronic check,101.31,2132.29,No
CUS-00886,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,No internet service,Two year,Yes,Mailed check,39.83,5182.71,No
CUS-00887,Female,0,No,Yes,38,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,105.75,1140.52,No
CUS-00888,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Electronic check,108.62,5017.3,No
CUS-00889,Male,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Credit card,26.24,780.52,No
CUS-00890,Male,0,Yes,No,51,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,70.67,4228.19,No
CUS-00891,Male,0,No,Yes,21,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,28.8,5342.4,No
CUS-00892,Male,0,No,No,52,Yes,Yes,DSL,No,No,One year,No,Electronic check,71.84,619.68,No
CUS-00893,Male,0,Yes,No,65,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,103.28,1794.07,Yes
CUS-00894,Female,0,Yes,Yes,42,Yes,No,DSL,Yes,No internet service,Two year,Yes,Mailed check,81.29,2896.18,No
CUS-00895,Female,0,Yes,No,22,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Mailed check,24.36,3181.31,Yes
CUS-00896,Female,0,No,No,63,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,18.99,5820.33,No
CUS-00897,Female,0,No,No,8,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Bank transfer,27.52,4558.06,Yes
CUS-00898,Male,0,Yes,No,6,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,109.78,3297.25,Yes
CUS-00899,Male,0,No,No,40,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Bank transfer,117.51,3885.7,Yes
CUS-00900,Male,0,No,No,53,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,No,Credit card,66.82,129.37,No
CUS-00901,Female,1,No,No,64,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Electronic check,54.07,6630.65,No
CUS-00902,Female,0,Yes,Yes,1,No,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Bank transfer,52.78,369.9,No
CUS-00903,Male,0,Yes,No,3,Yes,Yes,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,60.92,7135.2,No
CUS-00904,Male,1,No,No,31,Yes,No phone service,Fiber optic,No internet service,No internet service,Two year,Yes,Credit card,57.92,4660.83,No
CUS-00905,Female,0,No,No,1,Yes,No phone service,DSL,No,Yes,One year,Yes,Electronic check,95.49,4547.74,No
CUS-00906,Female,0,No,Yes,63,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,71.35,6064.69,Yes
CUS-00907,Male,0,Yes,No,13,No,No,DSL,No internet service,No internet service,Month-to-month,No,Bank transfer,26.73,7394.74,No
CUS-00908,Male,0,Yes,No,19,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,26.88,8107.79,No
CUS-00909,Female,1,Yes,No,48,Yes,No,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,29.22,4681.2,No
CUS-00910,Male,1,Yes,Yes,7,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,57.31,1310.95,No
CUS-00911,Male,0,Yes,No,62,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Credit card,45.19,7558.41,No
CUS-00912,Male,0,No,Yes,45,Yes,No phone service,DSL,No,Yes,One year,Yes,Electronic check,55.39,367.05,Yes
CUS-00913,Female,0,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Mailed check,27.46,6946.57,No
CUS-00914,Female,0,Yes,Yes,31,Yes,No,DSL,No,No internet service,Month-to-month,Yes,Bank transfer,109.59,5857.38,No
CUS-00915,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Bank transfer,101.65,7782.37,Yes
CUS-00916,Female,0,Yes,No,15,Yes,No phone service,Fiber optic,No internet service,Yes,Month-to-month,No,Credit card,74.5,7720.03,Yes
CUS-00917,Female,0,Yes,No,39,No,Yes,DSL,No,No,Month-to-month,No,Mailed check,75.69,474.17,No
CUS-00918,Female,0,No,No,26,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Mailed check,68.92,5248.27,No
CUS-00919,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Mailed check,41.05,1087.93,No
CUS-00920,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Mailed check,84.09,691.42,No
CUS-00921,Male,0,No,No,51,Yes,No,DSL,No internet service,Yes,Two year,No,Credit card,27.26,3865.11,No
CUS-00922,Male,1,Yes,No,14,Yes,No phone service,DSL,No internet service,Yes,One year,Yes,Bank transfer,77.03,855.58,No
CUS-00923,Male,0,Yes,Yes,62,Yes,No,DSL,No internet service,Yes,One year,No,Electronic check,62.46,6264.86,No
CUS-00924,Male,1,Yes,No,52,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,23.84,8333.45,No
CUS-00925,Male,0,No,No,65,No,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,61.68,4906.16,Yes
CUS-00926,Male,1,No,No,30,Yes,Yes,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,77.73,2036.22,No
CUS-00927,Female,0,No,No,60,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Electronic check,26.04,7254.4,No
CUS-00928,Female,1,No,Yes,63,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,48.14,7339.33,No
CUS-00929,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Two year,No,Bank transfer,38.45,6306.77,No
CUS-00930,Male,0,Yes,No,54,Yes,No phone service,DSL,No,Yes,One year,Yes,Bank transfer,20.4,5297.06,Yes
CUS-00931,Female,0,No,Yes,58,Yes,No,DSL,No internet service,Yes,Month-to-month,Yes,Credit card,26.26,7465.39,Yes
CUS-00932,Male,1,No,Yes,2,Yes,No phone service,No,Yes,No internet service,Month-to-month,No,Electronic check,37.1,1419.37,No
CUS-00933,Male,0,No,No,16,Yes,No,No,No,No,Two year,Yes,Electronic check,78.59,8012.99,No
CUS-00934,Female,0,Yes,Yes,45,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card,113.27,8146.9,No
CUS-00935,Male,0,No,No,37,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,84.35,7501.44,No
CUS-00936,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,Month-to-month,No,Credit card,117.02,2169.18,No
CUS-00937,Male,1,Yes,No,0,Yes,No,DSL,Yes,No internet service,Two year,Yes,Mailed check,115.75,7382.89,Yes
CUS-00938,Female,0,Yes,No,28,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Mailed check,70.58,4288.73,No
CUS-00939,Female,1,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,40.41,5123.69,Yes
CUS-00940,Female,0,No,No,60,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Bank transfer,110.22,7232.03,No
CUS-00941,Male,1,No,Yes,16,Yes,No,DSL,Yes,No internet service,Two year,Yes,Mailed check,72.07,271.88,No
CUS-00942,Female,0,No,No,27,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,33.34,3132.77,No
CUS-00943,Male,0,No,No,49,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,56.24,7018.28,Yes
CUS-00944,Male,0,Yes,Yes,7,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Electronic check,51.72,7003.36,Yes
CUS-00945,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Two year,No,Bank transfer,54.38,7301.44,No
CUS-00946,Male,0,Yes,No,58,Yes,No,DSL,Yes,No,Month-to-month,No,Bank transfer,28.03,1470.21,Yes
CUS-00947,Female,1,Yes,No,17,Yes,Yes,Fiber optic,Yes,Yes,Two year,No,Bank transfer,64.61,6075.92,Yes
CUS-00948,Female,0,No,No,58,Yes,No phone service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,71.13,1275.29,Yes
CUS-00949,Male,0,Yes,No,26,Yes,No,DSL,No internet service,No,One year,No,Credit card,106.52,6755.71,No
CUS-00950,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,Month-to-month,No,Electronic check,24.49,2121.67,Yes
CUS-00951,Female,0,No,No,9,No,Yes,No,No,No,One year,No,Electronic check,99.89,6349.95,No
CUS-00952,Male,1,Yes,No,21,Yes,No,DSL,No,No internet service,Two year,Yes,Electronic check,81.47,3922.82,No
CUS-00953,Female,1,No,No,15,Yes,Yes,DSL,No internet service,No internet service,Two year,Yes,Electronic check,115.63,,No
CUS-00954,Male,1,No,No,11,Yes,No phone service,Fiber optic,Yes,No internet service,Two year,Yes,Bank transfer,101.67,4994.65,No
CUS-00955,Male,0,No,No,50,Yes,No,Fiber optic,No internet service,No,Month-to-month,Yes,Credit card,63.54,5446.8,No
CUS-00956,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,One year,No,Electronic check,96.71,3177.58,No
CUS-00957,Male,0,No,Yes,26,Yes,Yes,Fiber optic,No,No,Month-to-month,Yes,Credit card,111.19,6321.65,No
CUS-00958,Female,0,No,Yes,66,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card,68.09,4265.11,No
CUS-00959,Male,0,No,No,11,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,44.89,173.05,Yes
CUS-00960,Male,0,Yes,No,29,Yes,Yes,DSL,No internet service,No,Month-to-month,Yes,Mailed check,58.87,5240.85,No
CUS-00961,Male,0,No,Yes,8,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Credit card,60.71,7145.0,No
CUS-00962,Female,0,No,No,52,Yes,No phone service,Fiber optic,No internet service,No,Two year,Yes,Electronic check,78.76,,No
CUS-00963,Male,0,No,No,60,Yes,Yes,DSL,No,Yes,Month-to-month,Yes,Bank transfer,61.05,1915.17,No
CUS-00964,Male,0,Yes,No,53,Yes,No,DSL,Yes,No,One year,Yes,Mailed check,78.62,5243.46,No
CUS-00965,Male,0,Yes,No,36,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,21.35,7037.9,No
CUS-00966,Male,0,Yes,No,64,Yes,No,DSL,No,Yes,Month-to-month,No,Credit card,56.04,2160.24,No
CUS-00967,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,85.49,8018.68,No
CUS-00968,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No internet service,Two year,Yes,Bank transfer,29.24,7976.84,No
CUS-00969,Male,0,No,No,3,Yes,No,DSL,Yes,No,Two year,Yes,Credit card,39.71,1739.01,Yes
CUS-00970,Female,0,No,Yes,63,Yes,No phone service,DSL,Yes,Yes,Two year,No,Bank transfer,91.82,2281.8,No
CUS-00971,Male,1,No,No,50,No,No phone service,No,No internet service,No internet service,Two year,Yes,Electronic check,84.77,6030.54,No
CUS-00972,Male,1,Yes,No,71,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.92,8185.77,No
CUS-00973,Male,0,Yes,No,59,Yes,No phone service,No,No,Yes,Month-to-month,No,Credit card,118.23,6110.21,No
CUS-00974,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Credit card,49.39,3836.13,No
CUS-00975,Female,1,Yes,No,71,No,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,42.97,,No
CUS-00976,Female,0,Yes,No,57,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,52.45,3974.39,No
CUS-00977,Female,0,No,No,3,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,93.84,5225.28,Yes
CUS-00978,Female,0,No,No,21,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,27.33,2858.23,No
CUS-00979,Female,0,Yes,No,2,Yes,Yes,DSL,No internet service,No internet service,One year,No,Electronic check,47.05,4397.03,No
CUS-00980,Female,1,Yes,No,46,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,79.4,1135.5,No
CUS-00981,Female,0,No,No,37,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,No,Credit card,105.35,3898.68,No
CUS-00982,Female,0,No,No,32,Yes,Yes,No,No internet service,Yes,One year,Yes,Electronic check,62.07,797.04,No
CUS-00983,Male,0,No,Yes,47,Yes,No,No,No,No,One year,No,Electronic check,56.43,439.28,No
CUS-00984,Female,1,Yes,No,64,Yes,No phone service,DSL,No internet service,No internet service,Month-to-month,Yes,Bank transfer,53.43,7374.83,Yes
CUS-00985,Female,1,Yes,No,25,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Mailed check,23.36,1778.01,No
CUS-00986,Female,0,No,No,7,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,112.76,4953.98,Yes
CUS-00987,Female,1,No,No,49,No,Yes,Fiber optic,No,Yes,Month-to-month,No,Electronic check,22.47,1296.57,Yes
CUS-00988,Female,0,No,Yes,37,Yes,No phone service,No,No internet service,No,Two year,Yes,Bank transfer,74.75,2271.01,No
CUS-00989,Female,0,No,No,9,Yes,No phone service,DSL,Yes,No internet service,One year,No,Credit card,98.14,3119.01,No
CUS-00990,Female,0,No,No,41,Yes,No phone service,No,No internet service,Yes,Month-to-month,No,Credit card,104.53,1251.03,No
CUS-00991,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,One year,Yes,Bank transfer,36.65,412.45,Yes
CUS-00992,Female,0,Yes,No,25,No,No,No,No,No internet service,One year,Yes,Bank transfer,21.29,7545.79,No
CUS-00993,Female,1,No,Yes,11,Yes,No phone service,No,Yes,Yes,Two year,Yes,Credit card,95.61,119.55,Yes
